date,x,y,B4_red_reflectance,B5_rededge_reflectance
2026-08-14,9,7,0.02666,0.06676
2026-08-14,10,7,0.02775,0.0668
2026-08-14,11,7,0.0259,0.06502
2026-08-14,12,7,0.0252,0.06686
2026-08-14,13,7,0.02769,0.06769
2026-08-14,14,7,0.02699,0.06696
2026-08-14,15,7,0.02642,0.06711
2026-08-14,16,7,0.02699,0.0636
2026-08-14,17,7,0.02774,0.06679
2026-08-14,18,7,0.02702,0.06585
2026-08-14,19,7,0.0296,0.06887
2026-08-14,20,7,0.02864,0.07088
2026-08-14,21,7,0.02874,0.06405
2026-08-14,22,7,0.0285,0.07062
2026-08-14,23,7,0.02777,0.06634
2026-08-14,0,8,0.02751,0.06519
2026-08-14,1,8,0.02912,0.06592
2026-08-14,2,8,0.02852,0.06809
2026-08-14,3,8,0.02664,0.06561
2026-08-14,4,8,0.02505,0.06454
2026-08-14,5,8,0.02861,0.06606
2026-08-14,6,8,0.02848,0.06927
2026-08-14,7,8,0.02758,0.06821
2026-08-14,8,8,0.02629,0.0653
2026-08-14,9,8,0.02653,0.06612
2026-08-14,10,8,0.02655,0.0662
2026-08-14,11,8,0.02758,0.06715
2026-08-14,12,8,0.02686,0.06914
2026-08-14,13,8,0.02729,0.06716
2026-08-14,14,8,0.02613,0.06501
2026-08-14,15,8,0.02836,0.06936
2026-08-14,16,8,0.0265,0.06584
2026-08-14,17,8,0.02925,0.06958
2026-08-14,18,8,0.02929,0.06859
2026-08-14,19,8,0.02844,0.06456
2026-08-14,20,8,0.02982,0.06672
2026-08-14,21,8,0.02853,0.06702
2026-08-14,22,8,0.02751,0.06384
2026-08-14,23,8,0.02742,0.06589
2026-08-14,0,9,0.02754,0.06413
2026-08-14,1,9,0.02744,0.06409
2026-08-14,2,9,0.0289,0.06847
2026-08-14,3,9,0.0279,0.06725
2026-08-14,4,9,0.02796,0.06576
2026-08-14,5,9,0.02695,0.06667
2026-08-14,6,9,0.02537,0.06249
2026-08-14,7,9,0.02824,0.06842
2026-08-14,8,9,0.02742,0.06753
2026-08-14,9,9,0.02774,0.06789
2026-08-14,10,9,0.02647,0.0634
2026-08-14,11,9,0.02817,0.07254
2026-08-14,12,9,0.02696,0.0663
2026-08-14,13,9,0.0268,0.06941
2026-08-14,14,9,0.02766,0.06709
2026-08-14,15,9,0.02774,0.07009
2026-08-14,16,9,0.02742,0.06859
2026-08-14,17,9,0.02854,0.06816
2026-08-14,18,9,0.02898,0.06668
2026-08-14,19,9,0.02704,0.06542
2026-08-14,20,9,0.02846,0.06769
2026-08-14,21,9,0.02774,0.06516
2026-08-14,22,9,0.0294,0.06749
2026-08-14,23,9,0.02796,0.0661
2026-08-14,0,10,0.02756,0.06647
2026-08-14,1,10,0.02801,0.06701
2026-08-14,2,10,0.02799,0.06637
2026-08-14,3,10,0.02807,0.06752
2026-08-14,4,10,0.02822,0.06997
2026-08-14,5,10,0.03048,0.06878
2026-08-14,6,10,0.0254,0.06302
2026-08-14,7,10,0.02604,0.06586
2026-08-14,8,10,0.02665,0.07068
2026-08-14,9,10,0.02583,0.0653
2026-08-14,10,10,0.02705,0.06823
2026-08-14,11,10,0.02438,0.06386
2026-08-14,12,10,0.02713,0.07048
2026-08-14,13,10,0.02975,0.07268
2026-08-14,14,10,0.02612,0.06688
2026-08-14,15,10,0.02686,0.06627
2026-08-14,16,10,0.02521,0.06405
2026-08-14,17,10,0.0264,0.06534
2026-08-14,18,10,0.02644,0.06268
2026-08-14,19,10,0.02892,0.06904
2026-08-14,20,10,0.02869,0.06611
2026-08-14,21,10,0.02763,0.06665
2026-08-14,22,10,0.02883,0.06509
2026-08-14,23,10,0.03016,0.06732
2026-08-14,0,11,0.02989,0.06663
2026-08-14,1,11,0.02906,0.06625
2026-08-14,2,11,0.02866,0.06936
2026-08-14,3,11,0.02813,0.06809
2026-08-14,4,11,0.02788,0.06845
2026-08-14,5,11,0.03097,0.07074
2026-08-14,6,11,0.02592,0.06663
2026-08-14,7,11,0.02749,0.06795
2026-08-14,8,11,0.02739,0.07003
2026-08-14,9,11,0.02735,0.06872
2026-08-14,10,11,0.02837,0.06857
2026-08-14,11,11,0.02552,0.0683
2026-08-14,12,11,0.02648,0.06854
2026-08-14,13,11,0.02545,0.06722
2026-08-14,14,11,0.02754,0.06756
2026-08-14,15,11,0.02566,0.06672
2026-08-14,16,11,0.02622,0.06806
2026-08-14,17,11,0.02698,0.06988
2026-08-14,18,11,0.02861,0.06957
2026-08-14,19,11,0.02753,0.06795
2026-08-14,20,11,0.02712,0.06465
2026-08-14,21,11,0.02821,0.06464
2026-08-14,22,11,0.02783,0.06616
2026-08-14,23,11,0.02899,0.06815
2026-08-14,0,12,0.0286,0.0695
2026-08-14,1,12,0.02773,0.06373
2026-08-14,2,12,0.02856,0.06872
2026-08-14,3,12,0.02936,0.07054
2026-08-14,4,12,0.02725,0.06728
2026-08-14,5,12,0.02885,0.06754
2026-08-14,6,12,0.02608,0.06782
2026-08-14,7,12,0.02727,0.06842
2026-08-14,8,12,0.02821,0.07233
2026-08-14,9,12,0.02778,0.07016
2026-08-14,10,12,0.02727,0.07116
2026-08-14,11,12,0.02613,0.066
2026-08-14,12,12,0.0253,0.06617
2026-08-14,13,12,0.02636,0.06704
2026-08-14,14,12,0.02687,0.06887
2026-08-14,15,12,0.02722,0.06685
2026-08-14,16,12,0.02723,0.06824
2026-08-14,17,12,0.02674,0.06769
2026-08-14,18,12,0.02918,0.06851
2026-08-14,19,12,0.02682,0.06355
2026-08-14,20,12,0.02779,0.06804
2026-08-14,21,12,0.02705,0.06379
2026-08-14,22,12,0.02788,0.06709
2026-08-14,23,12,0.02652,0.06515
2026-08-14,0,13,0.02808,0.06692
2026-08-14,1,13,0.02926,0.06838
2026-08-14,2,13,0.0297,0.06897
2026-08-14,3,13,0.02906,0.06818
2026-08-14,4,13,0.02887,0.06845
2026-08-14,5,13,0.02745,0.06878
2026-08-14,6,13,0.0288,0.07057
2026-08-14,7,13,0.02947,0.07109
2026-08-14,8,13,0.02673,0.06753
2026-08-14,9,13,0.02791,0.06782
2026-08-14,10,13,0.02861,0.07126
2026-08-14,11,13,0.02608,0.07004
2026-08-14,12,13,0.02704,0.07018
2026-08-14,13,13,0.02903,0.0704
2026-08-14,14,13,0.02785,0.06678
2026-08-14,15,13,0.02836,0.07084
2026-08-14,16,13,0.02755,0.06991
2026-08-14,17,13,0.02755,0.06592
2026-08-14,18,13,0.02783,0.06805
2026-08-14,19,13,0.02677,0.06607
2026-08-14,20,13,0.02776,0.06667
2026-08-14,21,13,0.02896,0.06878
2026-08-14,22,13,0.03026,0.07096
2026-08-14,23,13,0.03008,0.06726
2026-08-14,0,14,0.02777,0.06862
2026-08-14,1,14,0.02978,0.06935
2026-08-14,2,14,0.02754,0.06672
2026-08-14,3,14,0.02744,0.06536
2026-08-14,4,14,0.02678,0.06645
2026-08-14,5,14,0.02566,0.06546
2026-08-14,6,14,0.02814,0.06772
2026-08-14,7,14,0.02838,0.0678
2026-08-14,8,14,0.02743,0.06778
2026-08-14,9,14,0.02853,0.06736
2026-08-14,10,14,0.0266,0.06477
2026-08-14,11,14,0.02625,0.06848
2026-08-14,12,14,0.02684,0.06843
2026-08-14,13,14,0.02543,0.06694
2026-08-14,14,14,0.02703,0.06684
2026-08-14,15,14,0.02434,0.06054
2026-08-14,16,14,0.02651,0.06773
2026-08-14,17,14,0.02828,0.06759
2026-08-14,18,14,0.02771,0.06893
2026-08-14,19,14,0.02941,0.07135
2026-08-14,20,14,0.02742,0.06741
2026-08-14,21,14,0.02893,0.06586
2026-08-14,22,14,0.02863,0.06693
2026-08-14,23,14,0.02834,0.06877
2026-08-14,0,15,0.02662,0.06149
2026-08-14,1,15,0.02818,0.06733
2026-08-14,2,15,0.02821,0.06525
2026-08-14,3,15,0.027,0.06722
2026-08-14,4,15,0.0271,0.06609
2026-08-14,5,15,0.02825,0.06717
2026-08-14,6,15,0.02766,0.06851
2026-08-14,7,15,0.02711,0.06697
2026-08-14,8,15,0.02636,0.06409
2026-08-14,9,15,0.02642,0.06636
2026-08-14,10,15,0.02614,0.06713
2026-08-14,11,15,0.02824,0.06928
2026-08-14,12,15,0.02864,0.06982
2026-08-14,13,15,0.02805,0.0695
2026-08-14,14,15,0.02587,0.06675
2026-08-14,15,15,0.02784,0.06901
2026-08-14,16,15,0.02807,0.06749
2026-08-14,17,15,0.02844,0.06986
2026-08-14,18,15,0.02801,0.06592
2026-08-14,19,15,0.0282,0.06572
2026-08-14,20,15,0.02795,0.06617
2026-08-14,21,15,0.02839,0.06793
2026-08-14,22,15,0.0276,0.06655
2026-08-14,23,15,0.03013,0.06928
2026-08-14,0,16,0.03116,0.07053
2026-08-14,1,16,0.02767,0.0656
2026-08-14,2,16,0.02845,0.06839
2026-08-14,3,16,0.02781,0.06769
2026-08-14,4,16,0.0291,0.06787
2026-08-14,5,16,0.02945,0.07254
2026-08-14,6,16,0.02956,0.06978
2026-08-14,7,16,0.02789,0.06884
2026-08-14,8,16,0.02606,0.06609
2026-08-14,9,16,0.02626,0.06867
2026-08-14,10,16,0.02906,0.06824
2026-08-14,11,16,0.02751,0.06756
2026-08-14,12,16,0.02683,0.06752
2026-08-14,13,16,0.02789,0.06824
2026-08-14,14,16,0.02757,0.06914
2026-08-14,15,16,0.02783,0.07008
2026-08-14,16,16,0.02694,0.06731
2026-08-14,17,16,0.02773,0.06644
2026-08-14,18,16,0.02691,0.06767
2026-08-14,19,16,0.02739,0.06909
2026-08-14,20,16,0.02869,0.06965
2026-08-14,21,16,0.03053,0.06849
2026-08-14,22,16,0.02868,0.06768
2026-08-14,23,16,0.02636,0.06348
2026-08-14,0,17,0.02907,0.06806
2026-08-14,1,17,0.02857,0.06685
2026-08-14,2,17,0.02801,0.06975
2026-08-14,3,17,0.02651,0.0652
2026-08-14,4,17,0.02812,0.06638
2026-08-14,5,17,0.0258,0.06497
2026-08-14,6,17,0.02776,0.06877
2026-08-14,7,17,0.02796,0.06748
2026-08-14,8,17,0.02895,0.07039
2026-08-14,9,17,0.02673,0.06707
2026-08-14,10,17,0.02766,0.06458
2026-08-14,11,17,0.02702,0.0674
2026-08-14,12,17,0.02771,0.06622
2026-08-14,13,17,0.02885,0.07178
2026-08-14,14,17,0.02696,0.06287
2026-08-14,15,17,0.02668,0.06697
2026-08-14,16,17,0.02711,0.06521
2026-08-14,17,17,0.02788,0.0668
2026-08-14,18,17,0.02686,0.06453
2026-08-14,19,17,0.02651,0.06289
2026-08-14,20,17,0.0284,0.06804
2026-08-14,21,17,0.02843,0.06898
2026-08-14,22,17,0.02792,0.06709
2026-08-14,23,17,0.02691,0.06285
2026-08-14,0,18,0.02817,0.06598
2026-08-14,1,18,0.02811,0.06698
2026-08-14,2,18,0.02903,0.0689
2026-08-14,3,18,0.02799,0.06465
2026-08-14,4,18,0.0285,0.06762
2026-08-14,5,18,0.02856,0.06804
2026-08-14,6,18,0.02622,0.06316
2026-08-14,7,18,0.02679,0.06428
2026-08-14,8,18,0.03037,0.0705
2026-08-14,9,18,0.02945,0.06898
2026-08-14,10,18,0.02798,0.06696
2026-08-14,11,18,0.02818,0.0686
2026-08-14,12,18,0.02884,0.06905
2026-08-14,13,18,0.02681,0.06719
2026-08-14,14,18,0.02895,0.06869
2026-08-14,15,18,0.02734,0.06529
2026-08-14,16,18,0.02863,0.06537
2026-08-14,17,18,0.02929,0.06763
2026-08-14,18,18,0.02819,0.06733
2026-08-14,19,18,0.02792,0.06391
2026-08-14,20,18,0.03011,0.06947
2026-08-14,21,18,0.02773,0.06531
2026-08-14,22,18,0.02836,0.0676
2026-08-14,23,18,0.02716,0.0632
2026-08-14,0,19,0.02789,0.06884
2026-08-14,1,19,0.02783,0.06258
2026-08-14,2,19,0.02832,0.06407
2026-08-14,3,19,0.02875,0.06709
2026-08-14,4,19,0.02847,0.06903
2026-08-14,5,19,0.02837,0.06522
2026-08-14,6,19,0.02945,0.06932
2026-08-14,7,19,0.03033,0.0695
2026-08-14,8,19,0.0283,0.06789
2026-08-14,9,19,0.02811,0.06786
2026-08-14,10,19,0.02792,0.0683
2026-08-14,11,19,0.02599,0.06172
2026-08-14,12,19,0.0259,0.06272
2026-08-14,13,19,0.02693,0.06444
2026-08-14,14,19,0.03054,0.0692
2026-08-14,15,19,0.02676,0.06479
2026-08-14,16,19,0.02608,0.06498
2026-08-14,17,19,0.02727,0.06617
2026-08-14,18,19,0.0273,0.06756
2026-08-14,19,19,0.02718,0.06777
2026-08-14,20,19,0.02743,0.06505
2026-08-14,21,19,0.02775,0.0661
2026-08-14,22,19,0.0296,0.06825
2026-08-14,23,19,0.02943,0.06745
2026-08-14,0,20,0.03027,0.06826
2026-08-14,1,20,0.02732,0.06529
2026-08-14,2,20,0.02811,0.06476
2026-08-14,3,20,0.02869,0.06784
2026-08-14,4,20,0.02861,0.06743
2026-08-14,5,20,0.02858,0.06967
2026-08-14,6,20,0.02652,0.06187
2026-08-14,7,20,0.02915,0.0668
2026-08-14,8,20,0.02832,0.06956
2026-08-14,9,20,0.02928,0.06653
2026-08-14,10,20,0.02755,0.0664
2026-08-14,11,20,0.02819,0.06596
2026-08-14,12,20,0.02925,0.06801
2026-08-14,13,20,0.02812,0.06423
2026-08-14,14,20,0.02685,0.065
2026-08-14,15,20,0.0292,0.06849
2026-08-14,16,20,0.02682,0.06434
2026-08-14,17,20,0.0279,0.07012
2026-08-14,18,20,0.02843,0.06764
2026-08-14,19,20,0.02838,0.06888
2026-08-14,20,20,0.02711,0.06573
2026-08-14,21,20,0.02747,0.06677
2026-08-14,22,20,0.02846,0.06448
2026-08-14,23,20,0.02897,0.06764
2026-08-14,0,21,0.02956,0.07082
2026-08-14,1,21,0.02895,0.06799
2026-08-14,2,21,0.02936,0.06802
2026-08-14,3,21,0.02979,0.06758
2026-08-14,4,21,0.02772,0.06446
2026-08-14,5,21,0.02787,0.0651
2026-08-14,6,21,0.02833,0.067
2026-08-14,7,21,0.02811,0.06539
2026-08-14,8,21,0.02711,0.0626
2026-08-14,9,21,0.02972,0.06917
2026-08-14,10,21,0.02806,0.06663
2026-08-14,11,21,0.02642,0.06785
2026-08-14,12,21,0.02724,0.06723
2026-08-14,13,21,0.02873,0.0656
2026-08-14,14,21,0.02948,0.06996
2026-08-14,15,21,0.02678,0.06523
2026-08-14,16,21,0.02883,0.06813
2026-08-14,17,21,0.02849,0.06621
2026-08-14,18,21,0.02769,0.06476
2026-08-14,19,21,0.02786,0.06838
2026-08-14,20,21,0.02831,0.06634
2026-08-14,21,21,0.02918,0.06873
2026-08-14,22,21,0.03027,0.07032
2026-08-14,23,21,0.0301,0.06764
2026-08-14,0,22,0.02892,0.06644
2026-08-14,1,22,0.02714,0.06501
2026-08-14,2,22,0.02826,0.06461
2026-08-14,3,22,0.02838,0.06707
2026-08-14,4,22,0.02787,0.06791
2026-08-14,5,22,0.02948,0.06825
2026-08-14,6,22,0.02934,0.06909
2026-08-14,7,22,0.02932,0.06726
2026-08-14,8,22,0.03012,0.06873
2026-08-14,9,22,0.02791,0.06528
2026-08-14,10,22,0.0272,0.06873
2026-08-14,11,22,0.02902,0.06949
2026-08-14,12,22,0.0285,0.06863
2026-08-14,13,22,0.02932,0.067
2026-08-14,14,22,0.02927,0.06799
2026-08-14,15,22,0.02897,0.06665
2026-08-14,16,22,0.02808,0.06557
2026-08-14,17,22,0.02811,0.06705
2026-08-14,18,22,0.02739,0.06604
2026-08-14,19,22,0.0278,0.06529
2026-08-14,20,22,0.03032,0.06823
2026-08-14,21,22,0.02937,0.06744
2026-08-14,22,22,0.0282,0.06645
2026-08-14,23,22,0.02823,0.06531
2026-08-14,0,23,0.02839,0.06792
2026-08-14,1,23,0.02823,0.06581
2026-08-14,2,23,0.02912,0.06826
2026-08-14,3,23,0.02714,0.06423
2026-08-14,4,23,0.02789,0.06475
2026-08-14,5,23,0.02855,0.06786
2026-08-14,6,23,0.02669,0.06407
2026-08-14,7,23,0.02988,0.06781
2026-08-14,8,23,0.02752,0.06712
2026-08-14,9,23,0.02787,0.0675
2026-08-14,10,23,0.02941,0.06681
2026-08-14,11,23,0.02722,0.06556
2026-08-14,12,23,0.02603,0.06469
2026-08-14,13,23,0.02989,0.06948
2026-08-14,14,23,0.02778,0.06328
2026-08-14,15,23,0.02742,0.06486
2026-08-14,16,23,0.02842,0.06728
2026-08-14,17,23,0.02719,0.06466
2026-08-14,18,23,0.02772,0.06504
2026-08-14,19,23,0.0291,0.0678
2026-08-14,20,23,0.02833,0.06552
2026-08-14,21,23,0.02739,0.06735
2026-08-14,22,23,0.02985,0.0693
2026-08-14,23,23,0.02806,0.06687
