"SiteID","ExperimentID","PondID","DateTime","StrainID","SourceID","BatchID","TreatmentID","time.between.harvests.days","Harvest.","Harvest.Vol..L.","AFDW..g.L.","AFDW..g.","crash","Comments","Duration.days","Depth.cm","Evaporation.Rate.cm.day","pH","Salinity","Temp.C","NO3.mg.L","NO3.PCT.RSD","NH4.mg.L","NH4.PCT.RSD","P.mg.L","P.PCT.RSD","N.P.ratio","Analytical.Sample.ID","Tracking.ID","DW.g.L","DW.RSD","AFDW.g.L","AFDW.RSD","Ash","OD750","OD750.PCT.RSD","OD680","OD680.PCT.RSD","NO3.supplied.g","NO3.utilized.g","NO3.efficiency..","NO3.demand.g.N.g.AFDW","NH4.supplied.g","NH4.utilized.g","NH4.efficiency..","NH4.demand.g.N.g.AFDW","P.supplied.g","P.utilized.g","P.efficiency..","P.demand.g.P.g.AFDW","mg.AFDW_mol.PAR.input","mg.AFDW_kW.GLE.input"
"CP","JUN112014","P2",2014-07-08 07:25:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,24.69,24.5,NA,8.07,36.2,14.6,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1.96,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P2",2014-07-09 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond","1x, 0.11",6.996527778,3,768.75,0.445333333333333,342.35,"","",25.7,24.7,NA,7.95,36.8,16.1,18.3,16.42,NA,NA,1.17,0.06,34.63,"CP_Pond2_070914",695,0.5,1.99,0.45,0.93,10.77,2.36,0.35,NA,NA,0,0,0,0.105,0,0,0,NA,0,0,0,0.007,197.389594135527,NA
"CP","JUN112014","P2",2014-07-09 09:40:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,25.79,25,NA,NA,34.6,NA,37.96,2.14,NA,NA,7.41,0,11.35,"",NA,0.15,7.87,0.12,2.66,24.15,0.57,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P2",2014-07-10 08:10:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,26.73,24.8,0.21,7.98,34.6,17.2,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.74,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P2",2014-07-11 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,27.7,24.8,NA,7.91,34.7,16.7,51.03,2.77,NA,NA,5.17,0.02,21.85,"",NA,0.26,0.97,0.21,1.3,18.92,1.07,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025,221.196383919985,NA
"CP","JUN112014","P2",2014-07-14 07:40:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,30.7,23,0.6,7.94,34.8,16.5,34.1,13.11,NA,NA,3.14,0.01,24.07,"",NA,0.43,1.1,0.38,0.42,11.32,1.91,0.12,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,0.012,485.77449947313,NA
"CP","JUN112014","P2",2014-07-15 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,31.7,24.7,NA,7.93,34.5,18.6,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,2.03,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P2",2014-07-16 07:40:00,"KA32","KA32_06132014","KA32_06132014_Pond","1x, 0.11",7.006944444,4,789.25,0.44,347.27,"","",32.7,24.5,0.2,7.94,34.9,18.9,31.38,9.86,NA,NA,2.36,0.04,29.44,"CP_Pond2_071614",701,0.5,2.97,0.44,2.02,12.75,2.22,0.18,NA,NA,0,0,0,0.045,0,0,0,NA,0,0,0,0.013,NA,NA
"CP","JUN112014","P2",2014-07-16 09:45:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,32.79,25,NA,NA,35,NA,61.42,3.65,NA,NA,6.87,0.05,19.79,"",NA,0.13,3.61,0.1,0.32,25.35,0.48,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P2",2014-07-17 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,33.7,24.7,0.33,8.64,34.6,16,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.67,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P2",2014-07-18 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,34.7,24.8,NA,7.62,34.6,17.3,43.64,8,NA,NA,3.4,0.06,28.4,"",NA,0.24,1.95,0.2,3.88,15.5,1,1.08,NA,NA,NA,NA,NA,0.178,NA,NA,NA,NA,NA,NA,NA,0.035,NA,NA
"CP","JUN112014","P2",2014-07-21 08:29:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,37.74,24.7,0.03,7.93,34.5,18.5,39.52,13.94,NA,NA,2.05,0.02,42.76,"",NA,0.37,1.56,0.32,0.67,13.62,1.59,0.79,NA,NA,NA,NA,NA,0.034,NA,NA,NA,NA,NA,NA,NA,0.011,NA,NA
"CP","JUN112014","P2",2014-07-22 09:49:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,38.8,24.77,NA,8.24,34.1,20,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1.64,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P2",2014-07-23 07:40:00,"KA32","KA32_06132014","KA32_06132014_Pond","1x, 0.11",7,5,1025,0.370222222222222,379.477777777778,"","Entire pond contents harvested in preparation for the next cultivation trial.",39.7,24.5,0.3,8.48,34.1,16.5,28.59,17.06,NA,NA,1.13,0.02,56.19,"CP_Pond2_072314",707,0.42,1.02,0.37,0.21,12.24,1.82,0.44,NA,NA,168.387,139.082,82.6,0.219,0,0,NA,NA,31.386,22.919,73,0.018,NA,NA
"CP","JUN112014","P3",2014-06-13 14:45:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA,NA,NA,55.89,5.46,NA,NA,9.34,0.02,13.25,"",NA,0.08,3.35,0.06,1.76,33.17,0.42,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-06-14 11:45:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,0.88,24,1.14,8.44,32.3,19.6,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.43,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-06-16 07:34:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,2.7,23.5,0.27,7,32.3,13.9,78.46,5.59,NA,NA,7.04,0,24.68,"",NA,0.11,0.94,0.1,0.38,10.23,0.48,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,70.1142746465233,NA
"CP","JUN112014","P3",2014-06-17 15:00:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,4.01,23.5,NA,6.81,35,23.9,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.77,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-06-18 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,4.7,24.13,NA,6.87,34.6,11.7,38.36,3.84,NA,NA,5.61,0.01,15.13,"",NA,0.2,2.63,0.19,1.42,7.17,0.84,0.71,NA,NA,NA,NA,NA,0.446,NA,NA,NA,NA,NA,NA,NA,0.016,181.607674495534,NA
"CP","JUN112014","P3",2014-06-19 07:15:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,5.69,23.5,0.64,8.01,34.2,14.2,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-06-20 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,6.7,24.3,NA,7.47,34.5,13.4,20.4,4.78,NA,NA,3.91,0.04,11.54,"",NA,0.3,0.29,0.28,0.15,7.36,1.24,0.79,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,0.019,NA,NA
"CP","JUN112014","P3",2014-06-23 09:00:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,9.76,22.54,0.58,7.42,34.3,14.9,33.48,5.13,NA,NA,1.41,0.01,52.7,"",NA,0.48,0.61,0.45,0.74,5.99,2.05,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015,240.809802876931,NA
"CP","JUN112014","P3",2014-06-24 08:29:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,10.74,24.5,NA,7.64,34.3,14,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,2.29,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-06-25 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond","3x, 0.214",11.69791667,1,512.5,0.463333333333333,237.458333333333,"","Precipitate observed in trace metal solution",11.7,24,0.52,7.84,34,21.8,14.67,5.69,NA,NA,0.29,0.05,113.31,"CP_Pond3_062514",684,0.5,5.57,0.46,6.5,7.37,2.33,1.17,NA,NA,0,0,0,1.881,0,0,0,NA,0,0,0,0.112,NA,NA
"CP","JUN112014","P3",2014-06-25 11:00:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,11.84,25,NA,NA,34,NA,24.98,17.58,NA,NA,5.68,0.07,9.74,"",NA,0.23,4.3,0.2,1.66,14.62,1.39,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-06-26 08:00:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,12.72,24.13,0.99,7.69,34,15.4,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-06-27 07:20:00,"KA32","KA32_06132014","KA32_06132014_Pond","3x, 0.214",1.993055556,2,502.25,0.357407407407407,179.50787037037,"","",13.69,24.1,0.03,8.19,34,14.7,27.58,1.5,NA,NA,2.32,0.02,26.36,"",NA,0.39,4.54,0.36,1.82,8.99,1.88,1.77,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,0.021,355.806505983482,NA
"CP","JUN112014","P3",2014-06-27 10:44:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,13.83,NA,NA,NA,NA,NA,35.59,6.6,NA,NA,5.17,0.03,15.25,"",NA,0.25,17.83,0.19,3.92,22.94,0.94,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-06-28 08:39:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,14.75,24.4,NA,8.17,36.6,16,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-06-30 07:40:00,"KA32","KA32_06132014","KA32_06132014_Pond","3x, 0.214",3.013888889,3,502.25,0.319047619047619,160.241666666667,"","",16.7,23.1,0.67,8.43,36.1,14.7,31.9,3.45,NA,NA,1.21,0.04,58.53,"",NA,0.36,0.93,0.32,1.03,10.43,1.52,0.15,NA,NA,0,0,0,0.028,0,0,0,NA,0,0,0,0.03,NA,NA
"CP","JUN112014","P3",2014-06-30 09:14:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,16.77,NA,NA,NA,NA,NA,45.55,14.65,NA,NA,5.05,0.04,19.96,"",NA,0.14,0.68,0.13,0.73,7.03,0.69,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-01 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,17.7,24.5,NA,8.12,36.7,17.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1.04,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-02 07:34:00,"KA32","KA32_06132014","KA32_06132014_Pond","3x, 0.214",1.996527778,4,512.5,0.241904761904762,123.97619047619,"","",18.7,24.3,0.2,7.96,36.6,15.3,41.75,14.01,NA,NA,1.72,0.02,53.86,"CP_Pond3_070214",690,0.28,2.7,0.24,1.36,13.58,1.65,0.56,NA,NA,0,0,0,0.035,0,0,0,NA,0,0,0,0.03,NA,NA
"CP","JUN112014","P3",2014-07-02 09:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,18.78,25,NA,NA,36.8,NA,56.36,11.09,NA,NA,4.16,0.02,30.02,"",NA,0.14,1.15,0.12,1.33,13.78,0.8,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-03 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,19.7,24.5,0.54,8.07,37.2,15.7,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.91,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-04 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond","3x, 0.214",1.996527778,5,502.25,0.213481481481481,107.221074074074,"","",20.7,24.5,NA,8.09,36.8,14.3,37.31,6.44,NA,NA,1.47,0.03,56.08,"",NA,0.24,0.65,0.21,6.14,11,1.09,1.12,NA,NA,0,0,0,0.212,0,0,0,NA,0,0,0,0.03,204.322200392927,NA
"CP","JUN112014","P3",2014-07-04 08:45:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,20.75,25,NA,NA,33.8,NA,42.81,18.11,NA,NA,4.36,0.04,21.74,"",NA,0.12,2.53,0.11,0.09,8.72,0.55,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-07 07:50:00,"KA32","KA32_06132014","KA32_06132014_Pond","3x, 0.214",3.013888889,6,502.25,0.257333333333333,129.245666666667,"","",23.71,23,0.68,8.15,33.9,15.6,27.2,9.81,NA,NA,1.32,0.03,45.62,"",NA,0.27,0.29,0.26,0.57,6.31,1.37,1.38,NA,NA,0,0,0,0.104,0,0,0,NA,0,0,0,0.02,NA,NA
"CP","JUN112014","P3",2014-07-07 08:45:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,23.75,25,NA,NA,33.1,NA,76.95,3.25,NA,NA,3.8,0.02,44.84,"",NA,0.13,18.61,0.13,0.3,-2.69,0.66,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-08 07:25:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,24.69,24.9,0.11,8.06,33.5,17.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.83,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-09 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond","3x, 0.214",1.986111111,7,512.5,0.220428571428571,112.969642857143,"","",25.7,24.5,0.4,8.16,34,17,29.21,17.61,NA,NA,2.1,0.01,30.85,"CP_Pond3_070914",696,0.25,1.69,0.22,0.62,11.59,1.14,1.52,NA,NA,0,0,0,0.53,0,0,0,NA,0,0,0,0.019,201.323082424459,NA
"CP","JUN112014","P3",2014-07-09 09:40:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,25.79,25,NA,NA,34,NA,50.35,13.84,NA,NA,5.63,0,19.81,"",NA,0.15,1.83,0.12,1.75,19.95,0.59,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-10 08:10:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,26.73,24.3,0.74,7.94,33.5,17.2,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.78,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-10 09:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,26.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-11 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond","3x, 0.214",2,8,512.5,0.212722222222222,109.020138888889,"","",27.7,24.4,NA,8.1,34.1,16.5,50.24,12.6,NA,NA,3.04,0.02,36.63,"",NA,0.25,1.76,0.21,1.29,16.5,1.08,3.07,NA,NA,0,0,0,0.001,0,0,0,NA,0,0,0,0.029,221.196383919985,NA
"CP","JUN112014","P3",2014-07-11 09:14:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,27.77,26,NA,NA,34.5,NA,53.28,4.03,NA,NA,6.32,0.01,18.68,"",NA,0.12,0.92,0.1,0.66,17.87,0.56,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-14 07:40:00,"KA32","KA32_06132014","KA32_06132014_Pond","3x, 0.214",3.006944444,9,512.5,0.272916666666667,139.869791666667,"","",30.7,24.5,0.51,8.38,36.1,16,40.24,5.25,NA,NA,1.13,0.03,78.85,"",NA,0.31,1.06,0.27,0.83,11.34,1.45,0.42,NA,NA,0,0,0,0.077,0,0,0,NA,0,0,0,0.031,497.36564805058,NA
"CP","JUN112014","P3",2014-07-14 09:40:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,30.79,25,NA,NA,34.2,NA,57.09,6.19,NA,NA,4.66,0.01,27.15,"",NA,0.19,1.27,0.14,0.73,23.94,0.72,3.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-15 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,31.7,24.8,0.22,7.98,34.3,18.5,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.92,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-16 07:40:00,"KA32","KA32_06132014","KA32_06132014_Pond","3x, 0.214",2,10,512.5,0.226444444444444,116.052777777778,"","",32.7,24.4,0.4,7.89,34.6,18.9,49.21,3.93,NA,NA,3.13,0.06,34.78,"CP_Pond3_071614",702,0.29,0.97,0.23,0.37,21.43,1.14,2.33,NA,NA,0,0,0,0.088,0,0,0,NA,0,0,0,0.017,NA,NA
"CP","JUN112014","P3",2014-07-16 09:45:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,32.79,25,NA,NA,34.8,NA,39.53,4.09,NA,NA,5.36,0.02,16.34,"",NA,0.15,4.19,0.11,1.06,27.34,0.57,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-17 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,33.7,24.9,0.11,8.6,34.8,15.9,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.87,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-18 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond","3x, 0.214",1.993055556,11,512.5,0.230666666666667,118.216666666667,"","",34.7,24.5,0.4,7.95,35,17.1,43.73,4.59,NA,NA,2.69,0.03,35.95,"",NA,0.27,0.77,0.23,0.63,13.02,1.14,0.69,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,0.022,NA,NA
"CP","JUN112014","P3",2014-07-18 10:15:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,34.81,25,NA,NA,35.8,NA,59.62,16.58,NA,NA,8.13,0.07,16.24,"",NA,0.13,0.78,0.11,0.96,15.94,0.53,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-21 08:29:00,"KA32","KA32_06132014","KA32_06132014_Pond","3x, 0.214",3.041666667,12,512.5,0.244166666666667,125.135416666667,"","",37.74,24.13,0.3,7.99,35.6,18.4,49.53,3.88,NA,NA,1.98,0.02,55.48,"",NA,0.28,0.87,0.24,0.86,12.09,1.16,0.15,NA,NA,0,0,0,0.078,0,0,0,NA,0,0,0,0.047,NA,NA
"CP","JUN112014","P3",2014-07-21 10:15:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,37.81,25,NA,NA,34.9,NA,61.53,4.36,NA,NA,6.01,0.02,22.66,"",NA,0.12,1.21,0.11,2.15,14.06,0.6,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-22 09:49:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,38.8,24.77,0.23,8.29,35.4,19.7,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.77,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P3",2014-07-23 07:40:00,"KA32","KA32_06132014","KA32_06132014_Pond","3x, 0.214",1.965277778,13,1025,0.2146,219.965,"","Entire pond contents harvested in preparation for the next cultivation trial.",39.7,24.7,0.08,9.26,34.9,16.4,42.38,3.15,NA,NA,1.07,0.01,87.71,"CP_Pond3_072314",708,0.24,0.74,0.21,11.3,11.37,0.94,0.43,NA,NA,232.306,185.915,80,0.192,0,0,NA,NA,52.551,42.179,80.3,0.049,NA,NA
"CP","JUN112014","P4",2014-06-13 14:45:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA,NA,NA,58.87,6.58,NA,NA,8.37,0.06,15.58,"",NA,0.07,2.86,0.06,2.27,11.57,0.44,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P4",2014-06-14 11:45:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,0.88,24,1.14,8.19,38,19.8,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.47,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P4",2014-06-16 07:34:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,2.7,23.5,0.27,8.12,38.5,13.8,89.16,18.17,NA,NA,7.28,0.02,27.13,"",NA,0.1,1.62,0.09,1.11,11.3,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036,52.48886306411,NA
"CP","JUN112014","P4",2014-06-17 15:00:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,4.01,23.5,NA,8.05,38.5,24.1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.7,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P4",2014-06-18 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,4.7,24.45,NA,8.06,38.3,11.8,43.58,12.94,NA,NA,6.18,0.02,15.61,"",NA,0.16,3.53,0.15,1.18,6.89,0.69,1.27,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,0.018,121.071782997023,NA
"CP","JUN112014","P4",2014-06-19 07:15:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,5.69,23.97,0.48,8.54,37.9,14.1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.86,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CP","JUN112014","P4",2014-06-20 07:30:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,6.7,24.5,NA,7.82,38.1,13.4,39.36,5.33,NA,NA,4.54,0.03,19.2,"",NA,0.26,1.5,0.24,0.52,7.62,1.1,0.73,NA,NA,NA,NA,NA,0.047,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA
"CP","JUN112014","P4",2014-06-23 09:00:00,"KA32","KA32_06132014","KA32_06132014_Pond",NA,NA,NA,NA,NA,NA,NA,NA,9.76,22.84,0.54,8.04,38,15,37,6.52,NA,NA,2.36,0.08,34.67,"",NA,0.41,4.43,0.38,4.29,5.94,1.98,3.15,NA,NA,NA,NA,NA,0.017,NA,NA,NA,NA,NA,NA,NA,0.016,198.366187178121,NA
